id,clave,descripcion
catalogos_materiales_peligrosos2127,M2127,"MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECÍFICA (BAE-III), FISIONABLES",
catalogos_materiales_peligrosos2128,M2128,"MATERIALES RADIACTIVOS, OBJETOS CONTAMINADOS EN LA SUPERFICIE (OCS-I u OCS-II), FISIONABLES",
catalogos_materiales_peligrosos2129,M2129,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO A, FISIONABLES, no en forma especial",
catalogos_materiales_peligrosos2130,M2130,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO B(U), FISIONABLES",
catalogos_materiales_peligrosos2131,M2131,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO B(M), FISIONABLES",
catalogos_materiales_peligrosos2132,M2132,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO C, FISIONABLES",
catalogos_materiales_peligrosos2133,M2133,"MATERIALES RADIACTIVOS, TRANSPORTADOS EN VIRTUD DE ARREGLOS ESPECIALES, FISIONABLES",
catalogos_materiales_peligrosos2134,M2134,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO A, EN FORMA ESPECIAL, no fisionables
ofisionables exceptuados",
catalogos_materiales_peligrosos2135,M2135,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO A, EN FORMA ESPECIAL, FISIONABLES",
catalogos_materiales_peligrosos2136,M2136,"LÍQUIDO REGULADO PARA AVIACIÓN, N.E.P.",
catalogos_materiales_peligrosos2137,M2137,"SÓLIDO REGULADO PARA AVIACIÓN, N.E.P.",
catalogos_materiales_peligrosos2138,M2138,"MERCAPTANOS, LÍQUIDOS, INFLAMABLES, N.E.P., o MERCAPTANOS EN MEZCLA, LÍQUIDA, INFLAMABLE, N.E.P.",
catalogos_materiales_peligrosos2139,M2139,GAS REFRIGERANTE R 404A,
catalogos_materiales_peligrosos2140,M2140,GAS REFRIGERANTE R 407A,
catalogos_materiales_peligrosos2141,M2141,GAS REFRIGERANTE R 407B,
catalogos_materiales_peligrosos2142,M2142,GAS REFRIGERANTE R 407C,
catalogos_materiales_peligrosos2143,M2143,DIÓXIDO DE TIOUREA,
catalogos_materiales_peligrosos2144,M2144,XANTATOS,
catalogos_materiales_peligrosos2145,M2145,"NITROGLICERINA EM MEZCLA, DESENSIBILIZADA, LÍQUIDA, INFLAMABLE, N.E.P., con un máximo del 30 %, en masa, de nitroglicerina",
catalogos_materiales_peligrosos2146,M2146,"TETRANITRATO DE PENTAERITRITA (TETRANITRATO DE PENTAERITRITOL; PENTRITA; TNPE), EN MEZCLA, DESENSIBILIZADO, SÓLIDO, N.E.P., con más del 10 % pero no más del 20 %, en masa, de TNPE",
catalogos_materiales_peligrosos2147,M2147,"PLAGUICIDA DERIVADO DEL ÁCIDO FENOXIACÉTICO, SÓLIDO, TÓXICO",
catalogos_materiales_peligrosos2148,M2148,"PLAGUICIDA DERIVADO DEL ÁCIDO FENOXIACÉTICO, LÍQUIDO, INFLAMABLE, TÓXICO, de punto de inflamación inferior a 23 °C",
catalogos_materiales_peligrosos2149,M2149,"PLAGUICIDA DERIVADO DEL ÁCIDO FENOXIACÉTICO, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación igual o superior a 23 °C",
catalogos_materiales_peligrosos2150,M2150,"PLAGUICIDA DERIVADO DEL ÁCIDO FENOXIACÉTICO, LÍQUIDO, TÓXICO",
catalogos_materiales_peligrosos2151,M2151,"PLAGUICIDA PIRETROIDEO, SÓLIDO, TÓXICO",
catalogos_materiales_peligrosos2152,M2152,"PLAGUICIDA PIRETROIDEO, LÍQUIDO, INFLAMABLE, TÓXICO, de punto de inflamación inferior a 23 °C",
catalogos_materiales_peligrosos2153,M2153,"PLAGUICIDA PIRETROIDEO, LÍQUIDO, TÓXICO, INFLAMABLE, de punto de inflamación no inferior a 23 °C",
catalogos_materiales_peligrosos2154,M2154,"PLAGUICIDA PIRETROIDEO, LÍQUIDO, TÓXICO",
catalogos_materiales_peligrosos2155,M2155,"GAS INSECTICIDA, INFLAMABLE, N.E.P.",
catalogos_materiales_peligrosos2156,M2156,"GAS INSECTICIDA, TÓXICO, INFLAMABLE, N.E.P.",
catalogos_materiales_peligrosos2157,M2157,GENERADOR QUÍMICO DE OXÍGENO (Producto o material explosivo),
catalogos_materiales_peligrosos2158,M2158,"NITROGLICERINA EN MEZCLA, DESENSIBILIZADA, LÍQUIDA, N.E.P., con un máximo del 30 %, en masa, de nitroglicerina",
catalogos_materiales_peligrosos2159,M2159,"MÁQUINAS REFRIGERADORAS que contienen gas líquido inflamable, no tóxico",
catalogos_materiales_peligrosos2160,M2160,UNIDAD DE TRANSPORTE SOMETIDA A FUMIGACIÓN,
catalogos_materiales_peligrosos2161,M2161,"FIBRAS DE ORIGEN VEGETAL, SECAS",
catalogos_materiales_peligrosos2162,M2162,"CLOROSILANOS TÓXICOS CORROSIVOS, N.E.P",
catalogos_materiales_peligrosos2163,M2163,"CLOROSILANOS TÓXICOS CORROSIVOS INFLAMABLES, N.E.P",
catalogos_materiales_peligrosos2164,M2164,"MERCANCÍAS PELIGROSAS EN ARTÍCULOS o MERCANCÍAS PELIGROSAS EN MAQUINARIA
oMERCANCÍAS PELIGROSAS EN APARATOS",
catalogos_materiales_peligrosos2165,M2165,"TRINITROFENOL (ÁCIDO PÍCRICO) HUMEDECIDO con un mínimo del 10 %, en masa, de agua",
catalogos_materiales_peligrosos2166,M2166,"TRINITROCLOROBENCENO (CLORURO DE PICRILO) HUMEDECIDO con un mínimo del 10 %, en masa, de agua",
catalogos_materiales_peligrosos2167,M2167,"TRINITROTOLUENO (TNT) HUMEDECIDO con un mínimo del 10 %, en masa, de agua",
catalogos_materiales_peligrosos2168,M2168,"TRINITROBENCENO
HUMEDECIDO con un mínimo del 10 %, en masa, de agua",
catalogos_materiales_peligrosos2169,M2169,"ÁCIDO TRINITROBENZOICO HUMEDECIDO con un mínimo del 10 %, en masa, de agua",
catalogos_materiales_peligrosos2170,M2170,"DINITRO-o-CRESOLATO DE SODIO HUMEDECIDO con un mínimo del 10 %, en masa, de agua",
catalogos_materiales_peligrosos2171,M2171,"NITRATO DE UREA
HUMEDECIDO con un mínimo del 10 %, en masa, de agua",
catalogos_materiales_peligrosos2172,M2172,2-METILBUTANAL,
catalogos_materiales_peligrosos2173,M2173,"SUSTANCIA BIOLÓGICA, CATEGORÍA B",
catalogos_materiales_peligrosos2174,M2174,ACETILENO EXENTO DE SOLVENTE,
catalogos_materiales_peligrosos2175,M2175,"NITRATO DE AMONIO, EN EMULSIÓN, SUSPENSIÓN o GEL, explosivos intermediarios para voladuras",
catalogos_materiales_peligrosos2176,M2176,"4-NITROFENILHIDRAZINA con un mínimo del 30 %, en masa, de agua",
catalogos_materiales_peligrosos2177,M2177,PERBORATO DE SODIO MONOHIDRATADO,
catalogos_materiales_peligrosos2178,M2178,CARBONATO DE SODIO PEROXIHIDRATADO,
catalogos_materiales_peligrosos2179,M2179,"EXPLOSIVO DESENSIBILIZADO, LÍQUIDO, N.E.P.",
catalogos_materiales_peligrosos2180,M2180,"EXPLOSIVO DESENSIBILIZADO, SÓLIDO, N.E.P.",
catalogos_materiales_peligrosos2181,M2181,"LÍQUIDO TÓXICO POR INHALACIÓN, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50",
catalogos_materiales_peligrosos2182,M2182,"LÍQUIDO TÓXICO POR INHALACIÓN, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",
catalogos_materiales_peligrosos2183,M2183,"LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50",
catalogos_materiales_peligrosos2184,M2184,"LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",
catalogos_materiales_peligrosos2185,M2185,"LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50",
catalogos_materiales_peligrosos2186,M2186,"LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",
catalogos_materiales_peligrosos2187,M2187,"LÍQUIDO TÓXICO POR INHALACIÓN, COMBURENTE, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50",
catalogos_materiales_peligrosos2188,M2188,"LÍQUIDO TÓXICO POR INHALACIÓN, COMBURENTE, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",
catalogos_materiales_peligrosos2189,M2189,"LÍQUIDO TÓXICO POR INHALACIÓN, CORROSIVO, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50",
catalogos_materiales_peligrosos2190,M2190,"LÍQUIDO TÓXICO POR INHALACIÓN, CORROSIVO, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",
catalogos_materiales_peligrosos2191,M2191,"SUSTANCIA
ORGANOMETÁLICA, SÓLIDA, PIROFÓRICA",
catalogos_materiales_peligrosos2192,M2192,"SUSTANCIA
ORGANOMETÁLICA, LÍQUIDA, PIROFÓRICA",
catalogos_materiales_peligrosos2193,M2193,"SUSTANCIA ORGANOMETÁLICA, SÓLIDA, PIROFÓRICA, HIDRORREACTIVA",
catalogos_materiales_peligrosos2194,M2194,"SUSTANCIA ORGANOMETÁLICA, LÍQUIDA, PIROFÓRICA, HIDRORREACTIVA",
catalogos_materiales_peligrosos2195,M2195,"SUSTANCIA
ORGANOMETÁLICA, SÓLIDA, HIDRORREACTIVA",
catalogos_materiales_peligrosos2196,M2196,"SUSTANCIA ORGANOMETÁLICA, SÓLIDA, HIDRORREACTIVA, INFLAMABLE",
catalogos_materiales_peligrosos2197,M2197,"SUSTANCIA ORGANOMETÁLICA, SÓLIDA, HIDRORREACTIVA, QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO",
catalogos_materiales_peligrosos2198,M2198,"SUSTANCIA
ORGANOMETÁLICA, LÍQUIDA, HIDRORREACTIVA",
catalogos_materiales_peligrosos2199,M2199,"SUSTANCIA ORGANOMETÁLICA, LÍQUIDA, HIDRORREACTIVA, INFLAMABLE",
catalogos_materiales_peligrosos2200,M2200,"SUSTANCIA ORGANOMETÁLICA, SÓLIDA, QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO",
catalogos_materiales_peligrosos2201,M2201,"METALES ALCALINOS, AMALGAMA SÓLIDA DE",
catalogos_materiales_peligrosos2202,M2202,"METALES ALCALINOTÉRREOS, AMALGAMA SÓLIDA DE",
catalogos_materiales_peligrosos2203,M2203,"POTASIO METÁLICO, ALEACIONES SÓLIDAS DE",
catalogos_materiales_peligrosos2204,M2204,"POTASIO Y SODIO, ALEACIONES SÓLIDAS DE",
catalogos_materiales_peligrosos2205,M2205,CLORATO DE BARIO EN SOLUCIÓN,
catalogos_materiales_peligrosos2206,M2206,PERCLORATO DE BARIO EN SOLUCIÓN,
catalogos_materiales_peligrosos2207,M2207,"CLORATO Y CLORURO DE MAGNESIO EN SOLUCIÓN, MEZCLA DE",
catalogos_materiales_peligrosos2208,M2208,PERCLORATO DE PLOMO EN SOLUCIÓN,
catalogos_materiales_peligrosos2209,M2209,CLORONITROBENCENOS LÍQUIDOS,
catalogos_materiales_peligrosos2210,M2210,CLORHIDRATO DE 4-CLORO-o- TOLUIDINA EN SOLUCIÓN,
catalogos_materiales_peligrosos2211,M2211,beta-NAFTILAMINA EN SOLUCIÓN,
catalogos_materiales_peligrosos2212,M2212,"ÁCIDO FÓRMICO con un mínimo del 10 % pero no más del 85 %, en masa, de ácido",
catalogos_materiales_peligrosos2213,M2213,"ÁCIDO FÓRMICO con un mínimo del 5 % y un máximo del 10 %, en masa, de ácido",
catalogos_materiales_peligrosos2214,M2214,CIANURO DE POTASIO EN SOLUCIÓN,
catalogos_materiales_peligrosos2215,M2215,CIANURO DE SODIO EN SOLUCIÓN,
catalogos_materiales_peligrosos2216,M2216,FLUORURO DE SODIO EN SOLUCIÓN,
catalogos_materiales_peligrosos2217,M2217,CLOROACETOFENONA LÍQUIDA,
catalogos_materiales_peligrosos2218,M2218,"BROMURO DE XILILO, SÓLIDO",
catalogos_materiales_peligrosos2219,M2219,"TOLUILEN-2,4 -DIAMINA EN SOLUCIÓN",
catalogos_materiales_peligrosos2220,M2220,"TRIFLUORURO DE BORO Y ÁCIDO ACÉTICO, COMPLEJO SÓLIDO DE",
catalogos_materiales_peligrosos2221,M2221,"TRIFLUORURO DE BORO Y ÁCIDO PROPIÓNICO, COMPLEJO SÓLIDO DE",
catalogos_materiales_peligrosos2222,M2222,HIDRÓGENODIFLUORURO DE POTASIO EN SOLUCIÓN,
catalogos_materiales_peligrosos2223,M2223,FLUORURO DE POTASIO EN SOLUCIÓN,
catalogos_materiales_peligrosos2224,M2224,"HIDRÓXIDO DE
TETRAMETILAMONIO SÓLIDO",
catalogos_materiales_peligrosos2225,M2225,DINITRO-o-CRESOLATO DE AMONIO EN SOLUCIÓN,
catalogos_materiales_peligrosos2226,M2226,ÁCIDO BROMOACÉTICO SÓLIDO,
catalogos_materiales_peligrosos2227,M2227,ACRILAMIDA EN SOLUCIÓN,
catalogos_materiales_peligrosos2228,M2228,"CLORUROS DE
CLOROBENCILO, SÓLIDOS",
catalogos_materiales_peligrosos2229,M2229,"ISOCIANATO DE 3-CLORO-4- METILFENILO, SÓLIDO",
catalogos_materiales_peligrosos2230,M2230,CLOROTOLUIDINAS LÍQUIDAS,
catalogos_materiales_peligrosos2231,M2231,XILENOLES LÍQUIDOS,
catalogos_materiales_peligrosos2232,M2232,NITROBENZOTRIFLUORUROS SÓLIDOS,
catalogos_materiales_peligrosos2233,M2233,DIFENILOS POLICLORADOS SÓLIDOS,
catalogos_materiales_peligrosos2234,M2234,NITROCRESOLES LÍQUIDOS,
catalogos_materiales_peligrosos2235,M2235,"HIDRATO DE
HEXAFLUORACETONA, SÓLIDO",
catalogos_materiales_peligrosos2236,M2236,CLOROCRESOLES SÓLIDOS,
catalogos_materiales_peligrosos2237,M2237,"ALCOHOL alfa-
METILBENCÍLICO SÓLIDO",
catalogos_materiales_peligrosos2238,M2238,"NITRILOS SÓLIDOS TÓXICOS, N.E.P.",
catalogos_materiales_peligrosos2239,M2239,"SELENIO, COMPUESTO DE, LÍQUIDO, N.E.P.",
catalogos_materiales_peligrosos2240,M2240,CLORODINITROBENCENOS SÓLIDOS,
catalogos_materiales_peligrosos2241,M2241,DICLOROANILINAS SÓLIDAS,
catalogos_materiales_peligrosos2242,M2242,DINITROBENCENOS SÓLIDOS,
catalogos_materiales_peligrosos2243,M2243,CLORHIDRATO DE NICOTINA SÓLIDO,
catalogos_materiales_peligrosos2244,M2244,SULFATO DE NICOTINA SÓLIDO,
catalogos_materiales_peligrosos2245,M2245,NITROTOLUENOS SÓLIDOS,
catalogos_materiales_peligrosos2246,M2246,NITROXILENOS SÓLIDOS,
catalogos_materiales_peligrosos2247,M2247,"GASES LACRIMÓGENOS, SUSTANCIA SÓLIDA PARA LA FABRICACIÓN DE, N.E.P.",
catalogos_materiales_peligrosos2248,M2248,CIANUROS DE BROMOBENCILO SÓLIDOS,
catalogos_materiales_peligrosos2249,M2249,DIFENILCLOROARSINA SÓLIDA,
catalogos_materiales_peligrosos2250,M2250,TOLUIDINAS SÓLIDAS,
catalogos_materiales_peligrosos2251,M2251,XILIDINAS SÓLIDAS,
catalogos_materiales_peligrosos2252,M2252,ÁCIDO FOSFÓRICO SÓLIDO,
catalogos_materiales_peligrosos2253,M2253,DINITROTOLUENOS SÓLIDOS,
catalogos_materiales_peligrosos2254,M2254,CRESOLES SÓLIDOS,
catalogos_materiales_peligrosos2255,M2255,ÁCIDO NITROSILSULFÚRICO SÓLIDO,
catalogos_materiales_peligrosos2256,M2256,CLORONITROTOLUENOS SÓLIDOS,
catalogos_materiales_peligrosos2257,M2257,NITROANISOL SÓLIDO,
catalogos_materiales_peligrosos2258,M2258,NITROBROMOBENCENOS SÓLIDOS,
catalogos_materiales_peligrosos2259,M2259,N-ETILBENCILTOLUIDINAS SÓLIDAS,
catalogos_materiales_peligrosos2260,M2260,"TOXINAS EXTRAÍDAS DE UN MEDIO VIVO, SÓLIDAS, N.E.P.",
catalogos_materiales_peligrosos2261,M2261,"ÁCIDO PROPIÓNICO con un mínimo del 90 %, en masa, de ácido",
catalogos_materiales_peligrosos2262,M2262,"COMPUESTO
ORGANOFOSFORADO SÓLIDO TÓXICO, N.E.P.",
catalogos_materiales_peligrosos2263,M2263,"COMPUESTO
ORGANOARSENICAL, SÓLIDO, N.E.P.",
catalogos_materiales_peligrosos2264,M2264,"CARBONILOS METÁLICOS, SÓLIDOS, N.E.P.",
catalogos_materiales_peligrosos2265,M2265,"COMPUESTO
ORGANOMETÁLICO SÓLIDO TÓXICO, N.E.P.",
catalogos_materiales_peligrosos2266,M2266,"COMPUESTO
ORGANOMETÁLICO SÓLIDO TÓXICO, SÓLIDO, N.E.P.",
catalogos_materiales_peligrosos2267,M2267,HIDRÓGENO EN UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METÁLICO o HIDRÓGENO EN UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METÁLICO INSTALADO EN UN EQUIPO o HIDRÓGENO EN UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METÁLICO EMBALADO CON UN EQUIPO,
catalogos_materiales_peligrosos2268,M2268,"PINTURAS INFLAMABLES, CORROSIVAS (incluidos pinturas, lacas, esmaltes, colores, goma laca, barnices, bruñidores, encáusticos, bases líquidas para lacas) o MATERIAL INFLAMABLE, CORROSIVO RELACIONADO CON PINTURAS (incluidos disolventes y diluyentes para pinturas)",
catalogos_materiales_peligrosos2269,M2269,"PINTURAS CORROSIVAS, INFLAMABLES (incluidos pinturas, lacas, esmaltes, colores, goma laca, barnices, bruñidores, encáusticos, bases líquidas para lacas) o MATERIAL CORROSIVO, INFLAMABLE RELACIONADO CON PINTURAS (incluidos disolventes y diluyentes para pinturas)",
catalogos_materiales_peligrosos2270,M2270,"HIDROGENODIFLUORUROS EN SOLUCIÓN, N.E.P.",
catalogos_materiales_peligrosos2271,M2271,ÁCIDO CROTÓNICO LÍQUIDO,
catalogos_materiales_peligrosos2272,M2272,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO, que contienen líquidos inflamables",
catalogos_materiales_peligrosos2273,M2273,1-HIDROXIBENZOTRIAZOL MONOHIDRATADO,
catalogos_materiales_peligrosos2274,M2274,"ETANOL Y GASOLINA, MEZCLA DE, o ETANOL Y COMBUSTIBLE PARA MOTORES, MEZCLA DE, con más del 10 % de etanol",
catalogos_materiales_peligrosos2275,M2275,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE CONTENIDOS EN UN EQUIPO, que contienen sustancias que reaccionan con el agua",
catalogos_materiales_peligrosos2276,M2276,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO, que contienen gas licuado inflamable",
catalogos_materiales_peligrosos2277,M2277,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO, que contienen gas licuado inflamable",
catalogos_materiales_peligrosos2278,M2278,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE CONTENIDOS EN UN EQUIPO, que contienen hidrógeno en un hidruro metálico",
catalogos_materiales_peligrosos2279,M2279,BATERÍAS DE IÓN LITIO (incluidas las baterías poliméricas de ión litio),
catalogos_materiales_peligrosos2280,M2280,BATERÍAS DE IÓN LITIO INSTALADAS EN UN EQUIPO o BATERÍAS DE IÓN LITIO EMBALADAS CON UN EQUIPO (incluidas las baterías poliméricas de ión litio),
catalogos_materiales_peligrosos2281,M2281,"METALES ALCALINOS, DISPERSIÓN DE, INFLAMABLE
oMETALES ALCALINOTÉRREOS,
DISPERSIÓN DE, INFLAMABLE",
catalogos_materiales_peligrosos2282,M2282,"MEZCLA ANTIDETONANTE PARA COMBUSTIBLES DE MOTORES, INFLAMABLE",
catalogos_materiales_peligrosos2283,M2283,"HIDRAZINA EN SOLUCIÓN ACUOSA, INFLAMABLE, con más del 37 %, en masa, de hidrazina",
catalogos_materiales_peligrosos2284,M2284,"HIPOCLORITO DE CALCIO SECO, CORROSIVO o HIPOCLORITO DE CALCIO EN MEZCLA SECA, CORROSIVO, con más del 39 % de cloro activo (8,8 % de oxígeno activo)",
catalogos_materiales_peligrosos2285,M2285,"HIPOCLORITO DE CALCIO EN MEZCLA SECA, CORROSIVO, con más del 10 % pero no más del 39 % de cloro activo",
catalogos_materiales_peligrosos2286,M2286,"HIPOCLORITO DE CALCIO, HIDRATADO, CORROSIVO o HIPOCLORITO DE CALCIO HIDRATADO EN MEZCLA, CORROSIVO, con un mínimo del 5,5 % pero no más del 16 % de agua",
catalogos_materiales_peligrosos2287,M2287,"LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, CORROSIVO, N.E.P., con una CL50 inferior o igual a 200 ml /m3 y con concentración saturada de vapor superior o igual a 500 CL50",
catalogos_materiales_peligrosos2288,M2288,"LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, CORROSIVO, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",
catalogos_materiales_peligrosos2289,M2289,"LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, INFLAMABLE, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50",
catalogos_materiales_peligrosos2290,M2290,"LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, INFLAMABLE, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",
catalogos_materiales_peligrosos2291,M2291,"PETRÓLEO BRUTO ÁCIDO, INFLAMABLE, TÓXICO",
catalogos_materiales_peligrosos2292,M2292,YODO,
catalogos_materiales_peligrosos2293,M2293,BATERÍAS DE NÍQUEL- HIDRURO METÁLICO,
catalogos_materiales_peligrosos2294,M2294,HARINA DE KRILL,
catalogos_materiales_peligrosos2295,M2295,MONOCLORURO DE YODO LÍQUIDO,
catalogos_materiales_peligrosos2296,M2296,"CONDENSADOR ELÉCTRICO DE DOBLE CAPA (con una capacidad de almacenamiento de energía superior a 0,3 Wh)",
catalogos_materiales_peligrosos2297,M2297,"PRODUCTO QUÍMICO A PRESIÓN, N.E.P.",
catalogos_materiales_peligrosos2298,M2298,"PRODUCTO QUÍMICO A PRESIÓN, INFLAMABLE, N.E.P.",
catalogos_materiales_peligrosos2299,M2299,"PRODUCTO QUÍMICO A PRESIÓN, TÓXICO, N.E.P.",
catalogos_materiales_peligrosos2300,M2300,"PRODUCTO QUÍMICO A PRESIÓN, CORROSIVO, N.E.P.",
catalogos_materiales_peligrosos2301,M2301,"PRODUCTO QUÍMICO A PRESIÓN, INFLAMABLE, TÓXICO, N.E.P.",
catalogos_materiales_peligrosos2302,M2302,"PRODUCTO QUÍMICO A PRESIÓN, INFLAMABLE, CORROSIVO, N.E.P.",
catalogos_materiales_peligrosos2303,M2303,MERCURIO CONTENIDO EN OBJETOS MANUFACTURADOS,
catalogos_materiales_peligrosos2304,M2304,"HEXAFLUORURO DE URANIO, MATERIALES RADIACTIVOS, BULTOS EXCEPTUADOS, menos de 0,1 kg por bulto, no fisionable o fisionable exceptuado",
catalogos_materiales_peligrosos2305,M2305,"CONDENSADOR ASIMÉTRICO (con una capacidad de almacenamiento de energía superior a 0,3 Wh)",
catalogos_materiales_peligrosos2306,M2306,"EMBALAJES/ENVASES DESECHADOS, VACÍOS, SIN LIMPIAR",
catalogos_materiales_peligrosos2307,M2307,"GAS ADSORBIDO INFLAMABLE, N.E.P.",
catalogos_materiales_peligrosos2308,M2308,"GAS ADSORBIDO, N.E.P.",
catalogos_materiales_peligrosos2309,M2309,"GAS ADSORBIDO TÓXICO, N.E.P.",
catalogos_materiales_peligrosos2310,M2310,"GAS ADSORBIDO COMBURENTE, N.E.P.",
catalogos_materiales_peligrosos2311,M2311,"GAS ADSORBIDO TÓXICO, INFLAMABLE, N.E.P.",
catalogos_materiales_peligrosos2312,M2312,"GAS ADSORBIDO TÓXICO, COMBURENTE, N.E.P.",
catalogos_materiales_peligrosos2313,M2313,"GAS ADSORBIDO TÓXICO, CORROSIVO, N.E.P.",
catalogos_materiales_peligrosos2314,M2314,"GAS ADSORBIDO TÓXICO, INFLAMABLE, CORROSIVO, N.E.P.",
catalogos_materiales_peligrosos2315,M2315,"GAS ADSORBIDO TÓXICO, COMBURENTE, CORROSIVO, N.E.P.",
catalogos_materiales_peligrosos2316,M2316,TRIFLUORURO DE BORO ADSORBIDO,
catalogos_materiales_peligrosos2317,M2317,CLORO ADSORBIDO,
catalogos_materiales_peligrosos2318,M2318,TETRAFLUORURO DE SILICIO ADSORBIDO,
catalogos_materiales_peligrosos2319,M2319,ARSINA ADSORBIDA,
catalogos_materiales_peligrosos2320,M2320,GERMANO ADSORBIDO,
catalogos_materiales_peligrosos2321,M2321,PENTAFLUORURO DE FÓSFORO ADSORBIDO,
catalogos_materiales_peligrosos2322,M2322,FOSFANO ADSORBIDO,
catalogos_materiales_peligrosos2323,M2323,SELENIURO DE HIDRÓGENO ADSORBIDO,
catalogos_materiales_peligrosos2324,M2324,"BOLSA DE RESINA
POLIESTÉRICA, material básico sólido",
catalogos_materiales_peligrosos2325,M2325,MOTOR DE COMBUSTIÓN INTERNA PROPULSADO POR LÍQUIDO INFLAMABLE o MOTOR CON PILA DE COMBUSTIBLE PROPULSADO POR LÍQUIDO INFLAMABLE o MAQUINARIA DE COMBUSTIÓN INTERNA PROPULSADA POR LÍQUIDO INFLAMABLE o MAQUINARIA CON PILA DE COMBUSTIBLE PROPULSADA POR LÍQUIDO INFLAMABLE,
catalogos_materiales_peligrosos2326,M2326,MOTOR DE COMBUSTIÓN INTERNA PROPULSADO POR GAS INFLAMABLE o MOTOR CON PILA DE COMBUSTIBLE PROPULSADO POR GAS INFLAMABLE o MAQUINARIA DE COMBUSTIÓN INTERNA PROPULSADA POR GAS INFLAMABLE o MAQUINARIA CON PILA DE COMBUSTIBLE PROPULSADA POR GAS INFLAMABLE,
catalogos_materiales_peligrosos2327,M2327,MOTOR DE COMBUSTIÓN INTERNA o MAQUINARIA DE COMBUSTIÓN INTERNA,
catalogos_materiales_peligrosos2328,M2328,"SUSTANCIA POLIMERIZANTE, SÓLIDA, ESTABILIZADA, N.E.P.",
